id,car,price, origin,condition,carType,km,carColor,interiorColor,carDoor,carSeat,engine,gear,wheelDrive
Mã: 4410417,Hyundai Tucson 2.0 AT Tiêu chuẩn - 2021,819000000,Lắp ráp trong nước,Xe đã dùng,Crossover,0 Km,Đỏ,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4329985,Toyota Land Cruiser VX 4.6 V8 - 2014,2350000000,Nhập khẩu,Xe đã dùng,SUV,"90,000 Km",Đen,Đen,5 cửa,8 chỗ,Xăng4.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4080455,Ford Explorer Limited 2.3L EcoBoost - 2016,1280000000,Nhập khẩu,Xe đã dùng,SUV,"50,000 Km",Đen,Kem,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4448821,Ford Ranger XLS 2.2L 4x2 AT - 2019,685000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"17,000 Km",Vàng,Ghi,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4424387,Kia Morning SX 1.1 AT - 2010,182000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"13,000 Km",Xanh,Đen,5 cửa,5 chỗ,Xăng1.1L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4446818,Toyota Vios 1.5G - 2011,320000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"90,000 Km",Bạc,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4320014,Chevrolet Spark LS 1.2 MT - 2017,195000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"86,000 Km",Đỏ,Ghi,5 cửa,5 chỗ,Xăng1.2L,Số tay,FWD - Dẫn động cầu trước
Mã: 4355585,Mercedes Benz G class G63 AMG - 2014,7300000000,Nhập khẩu,Xe đã dùng,SUV,"70,000 Km",Đen,Đen,5 cửa,5 chỗ,Xăng5.5L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4445327,Ford Ranger XLS 2.2L 4x2 AT - 2021,768000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"12,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4398334,Hyundai Kona 2.0 AT - 2019,585000000,Lắp ráp trong nước,Xe đã dùng,Crossover,0 Km,Đen,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4445299,Kia Morning Luxury - 2019,350000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"25,000 Km",Cát,Nhiều màu,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 3715182,Toyota Vios E 1.5 MT - 2022,478000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Cát,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 4420966,Jaguar XJ series XJL 3.0 Portfolio - 2016,3500000000,Nhập khẩu,Xe đã dùng,Sedan,"28,000 Km",Đen,Nâu,4 cửa,5 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4435421,Volvo XC60 T6 AWD Inscription - 2021,2199000000,Nhập khẩu,Xe đã dùng,SUV,"6,000 Km",Xám,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 3828318,LandRover Range Rover Evoque S - 2021,3255000000,Nhập khẩu,Xe mới,SUV,0 Km,Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 142490,Ford Ranger XLS 2.2L 4x2 MT - 2022,642000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tay,RFD - Dẫn động cầu sau
Mã: 4419169,Ford Ranger XLS 2.2L 4x2 AT - 2016,580000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"65,000 Km",Bạc,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4103888,Kia Seltos Luxury 1.4 AT - 2022,699000000,Lắp ráp trong nước,Xe mới,Crossover,0 Km,Đỏ,-,5 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4424489,Ford Everest Titanium 2.0L 4x4 AT - 2019,1238000000,Nhập khẩu,Xe đã dùng,SUV,"56,000 Km",Trắng,Đen,5 cửa,7 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 3870527,Toyota Corolla Cross 1.8G - 2022,730000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4162250,Toyota Yaris 1.5G - 2017,538000000,Nhập khẩu,Xe đã dùng,Hatchback,"41,500 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4280843,Ssangyong Musso 2.3 - 2002,112000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Bạc,Đen,5 cửa,7 chỗ,Xăng2.3L,Số tay,4WD - Dẫn động 4 bánh
Mã: 4448834,Ford Ranger Wildtrak 3.2L 4x4 AT - 2017,859000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"21,000 Km",Xám,Nhiều màu,4 cửa,5 chỗ,Dầu3.2L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4408809,Toyota Innova 2.0E - 2016,410000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"90,000 Km",Cát,Ghi,5 cửa,8 chỗ,Xăng2.0L,Số tay,RFD - Dẫn động cầu sau
Mã: 4349462,Ford EcoSport Titanium 1.5L AT - 2020,589000000,Lắp ráp trong nước,Xe đã dùng,SUV,"20,000 Km",Đỏ,Đen,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4419123,Ford Ranger Wildtrak 2.2L 4x2 AT - 2014,525000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"100,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4340091,Nissan Langley 1.3 MT,250000000,Nhập khẩu,Xe đã dùng,Hatchback,0 Km,Đỏ,Ghi,5 cửa,5 chỗ,Xăng1.3L,Số tay,FWD - Dẫn động cầu trước
Mã: 4430374,Kia Cerato 2.0 AT Premium - 2021,680000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"4,000 Km",Trắng,Nhiều màu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4368422,Mercedes Benz C class C300 AMG - 2019,1639000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"40,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4444190,Toyota Vios G 1.5 CVT - 2022,619000000,Lắp ráp trong nước,Xe đã dùng,Sedan,960 Km,Vàng,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4412345,Mazda 3 2.0 AT - 2017,520000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"58,000 Km",Đỏ,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4446259,Mazda 6 2.0 AT - 2016,579000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"54,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4298850,Mazda CX5 2.5 AT 2WD - 2019,890000000,Lắp ráp trong nước,Xe đã dùng,SUV,"50,000 Km",Đỏ,Kem,5 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4390419,Mercedes Benz C class C300 AMG - 2017,1370000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"43,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4415350,Subaru Forester 2.0i-L - 2022,899000000,Nhập khẩu,Xe mới,SUV,0 Km,Xanh,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4379879,Toyota Camry 2.5Q - 2013,705000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"68,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4427031,Ford Explorer Limited 2.3L EcoBoost - 2018,1820000000,Nhập khẩu,Xe đã dùng,SUV,"30,000 Km",Đỏ,Đen,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4439136,Toyota Sienna LE 3.5 - 2010,1170000000,Nhập khẩu,Xe đã dùng,Van/Minivan,"70,000 Km",Đỏ,Kem,5 cửa,7 chỗ,Xăng3.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4364015,Mitsubishi Pajero 2.6 MT,980000000,Nhập khẩu,Xe đã dùng,SUV,0 Km,Xanh,Kem,5 cửa,7 chỗ,Xăng2.6L,Số tay,4WD - Dẫn động 4 bánh
Mã: 4387943,Ford Everest Titanium 2.0L 4x4 AT - 2022,1320000000,Nhập khẩu,Xe mới,SUV,0 Km,Đỏ,Đen,5 cửa,7 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4431490,Kia Rondo GAT Deluxe - 2019,540000000,Lắp ráp trong nước,Xe đã dùng,SUV,"25,000 Km",Xanh,Đen,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4417601,Toyota Camry LE 3.5 - 2007,435000000,Nhập khẩu,Xe đã dùng,Sedan,"83,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng3.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4437767,Ford Ranger XLS 2.2L 4x2 AT - 2018,630000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"58,000 Km",Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4250438,Ford Ranger Wildtrak 2.0L 4x4 AT - 2022,937000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Cam,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4290566,Ford Ranger XLS 2.2L 4x2 AT - 2022,662000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Xám,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3503190,Mercedes Benz S class S450L Luxury - 2020,4699000000,Lắp ráp trong nước,Xe đã dùng,Sedan,50 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng3.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4448831,Mercedes Benz E class E200 - 2015,890000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"48,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4079672,Toyota Yaris 1.5G - 2017,515000000,Nhập khẩu,Xe đã dùng,Hatchback,"50,000 Km",Trắng,Nhiều màu,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4349575,Mazda 323 1.6 MT - 1995,99000000,Nhập khẩu,Xe đã dùng,Sedan,0 Km,Trắng,Xám,4 cửa,5 chỗ,Xăng1.6L,Số tay,FWD - Dẫn động cầu trước
Mã: 4279816,Toyota Camry 2.4G - 2008,389000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"81,000 Km",Bạc,Kem,4 cửa,5 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 2521002,Mercedes Benz GLB 35 4Matic - 2022,2690000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Nâu,5 cửa,7 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4200928,Hyundai Avante 1.6 MT - 2015,285000000,Lắp ráp trong nước,Xe đã dùng,Sedan,0 Km,Trắng,Xám,4 cửa,5 chỗ,Xăng1.6L,Số tay,FWD - Dẫn động cầu trước
Mã: 4283993,Ford Ranger XLS 2.2L 4x2 AT - 2022,662000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.2L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4398805,MG HS Trophy 1.5 AT 2WD - 2021,808000000,Nhập khẩu,Xe đã dùng,Crossover,800 Km,Trắng,Đỏ,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4140004,Honda CRV 2.4 AT - 2012,469000000,Lắp ráp trong nước,Xe đã dùng,SUV,"72,000 Km",Xám,Đen,5 cửa,5 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4412187,Toyota Yaris RS 1.5 AT - 2013,375000000,Nhập khẩu,Xe đã dùng,Hatchback,"90,000 Km",Đỏ,Đen,5 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4445999,Toyota Vios 1.5E CVT - 2020,505000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"10,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4388977,Ford Ranger Wildtrak 2.0L 4x4 AT - 2022,907000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4316786,Toyota Corolla Cross 1.8G - 2022,746000000,Nhập khẩu,Xe mới,SUV,0 Km,Đen,Nâu,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4429970,Hyundai Kona 2.0 AT - 2019,588000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"30,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4429970,Hyundai Kona 2.0 AT - 2019,588000000,Lắp ráp trong nước,Xe đã dùng,Crossover,"30,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4351468,Ford Focus 2.0 AT Ghia - 2012,338000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"98,000 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4427998,Chevrolet Aveo LTZ 1.4 AT - 2018,305000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"76,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng1.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4299591,Lexus GS 350 - 2007,639000000,Nhập khẩu,Xe đã dùng,Sedan,"85,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng3.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4443658,Toyota Vios 1.5E MT - 2018,425000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"65,000 Km",Cát,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 4405719,Kia Morning S AT - 2018,348000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"40,000 Km",Trắng,Kem,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4326141,Toyota Zace GL - 2004,160000000,Lắp ráp trong nước,Xe đã dùng,SUV,"150,000 Km",Xanh,Nhiều màu,5 cửa,8 chỗ,Xăng1.8L,Số tay,RFD - Dẫn động cầu sau
Mã: 4412924,Isuzu Dmax LS 1.9L 4x2 AT - 2022,615000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu1.9L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4122720,Mazda CX5 Premium 2.0 AT - 2021,909000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Đỏ,Đen,5 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4343917,Hyundai Grand Starex Van 2.5 AT - 2013,530000000,Nhập khẩu,Xe đã dùng,Van/Minivan,"10,000 Km",Bạc,Đen,4 cửa,3 chỗ,Dầu2.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4040097,Mitsubishi Triton 4x2 AT - 2022,600000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Đen,-,4 cửa,5 chỗ,Dầu2.4L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4443408,Toyota Land Cruiser VX 4.6 V8 - 2016,3580000000,Nhập khẩu,Xe đã dùng,SUV,"104,000 Km",Đen,Kem,5 cửa,8 chỗ,Xăng4.6L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4400529,Lexus RX 350 - 2017,3295000000,Nhập khẩu,Xe đã dùng,SUV,"50,000 Km",Trắng,Nâu,5 cửa,5 chỗ,Xăng3.5L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4432118,Mazda 6 Premium 2.0 AT - 2020,818000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"23,000 Km",Xám,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4439200,Mercedes Benz C class C180 - 2019,1150000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"30,000 Km",Xanh,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4302841,Nissan Almera 1.0 MT - 2022,469000000,Nhập khẩu,Xe mới,Sedan,0 Km,Trắng,Đen,4 cửa,5 chỗ,Xăng1.0L,Số tay,FWD - Dẫn động cầu trước
Mã: 4373926,Toyota Camry LE 2.5 - 2009,550000000,Nhập khẩu,Xe đã dùng,Sedan,"97,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4404906,Chevrolet Colorado LT 2.5L 4x2 MT - 2017,430000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0 Km,Đen,Nhiều màu,4 cửa,5 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4398033,Kia Morning GT-Line - 2021,430000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"13,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4256257,Toyota Corolla Cross 1.8G - 2022,720000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,-,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4373926,Toyota Camry LE 2.5 - 2009,550000000,Nhập khẩu,Xe đã dùng,Sedan,"97,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng2.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4404906,Chevrolet Colorado LT 2.5L 4x2 MT - 2017,430000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,0 Km,Đen,Nhiều màu,4 cửa,5 chỗ,Dầu2.5L,Số tay,RFD - Dẫn động cầu sau
Mã: 4398033,Kia Morning GT-Line - 2021,430000000,Lắp ráp trong nước,Xe đã dùng,Hatchback,"13,000 Km",Trắng,Đen,5 cửa,5 chỗ,Xăng1.25L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4256257,Toyota Corolla Cross 1.8G - 2022,720000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,-,5 cửa,5 chỗ,Xăng1.8L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4441087,Hyundai Tucson 2.0 AT CRDi - 2019,928000000,Lắp ráp trong nước,Xe đã dùng,Crossover,0 Km,Trắng,Kem,5 cửa,5 chỗ,Dầu2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4435023,Kia K3 1.6 MT - 2016,385000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"72,000 Km",Trắng,Ghi,4 cửa,5 chỗ,Xăng1.6L,Số tay,FWD - Dẫn động cầu trước
Mã: 4439114,Kia Sonet Deluxe 1.5 MT - 2022,492000000,Lắp ráp trong nước,Xe mới,Crossover,0 Km,Đen,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tay,FWD - Dẫn động cầu trước
Mã: 4227194,Ford Explorer Limited 2.3L EcoBoost - 2022,2366000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,Màu khác,5 cửa,7 chỗ,Xăng2.3L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4259486,Mitsubishi Outlander Premium 2.0 CVT - 2021,950000000,Lắp ráp trong nước,Xe mới,SUV,0 Km,Trắng,Đen,5 cửa,7 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4045500,Subaru Forester 2.0i-L - 2020,899000000,Nhập khẩu,Xe mới,SUV,0 Km,Bạc,-,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4418910,Toyota Vios E CVT - 2022,526000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Đỏ,Kem,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4439868,Volkswagen Tiguan Allspace Luxury S - 2020,1690000000,Nhập khẩu,Xe đã dùng,SUV,"3,700 Km",Đen,Đen,5 cửa,7 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 3537714,Ford Ranger Wildtrak 2.0L 4x4 AT - 2022,937000000,Lắp ráp trong nước,Xe mới,Bán tải / Pickup,0 Km,Trắng,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 3323614,Isuzu MU-X Prestige 1.9 4X2 AT - 2020,880000000,Nhập khẩu,Xe mới,SUV,0 Km,Nâu,Màu khác,5 cửa,7 chỗ,Dầu1.9L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4447895,Mazda 6 2.0 AT - 2015,539000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"69,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448830,Toyota Fortuner 2.4G 4x2 MT - 2017,888000000,Nhập khẩu,Xe đã dùng,SUV,"96,000 Km",Bạc,Nâu,5 cửa,8 chỗ,Dầu2.4L,Số tay,RFD - Dẫn động cầu sau
Mã: 3599311,Mercedes Benz E class E300 AMG - 2020,2530000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"13,000 Km",Trắng,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3819391,Isuzu Dmax LS 1.9L 4x2 MT - 2021,580000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Xanh,-,4 cửa,5 chỗ,Dầu1.9L,Số tay,RFD - Dẫn động cầu sau
Mã: 4346807,Mazda 3 1.5 AT - 2016,498000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"70,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4438354,Ford Ranger Wildtrak 2.0L 4x4 AT - 2019,920000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"40,000 Km",Vàng,Ghi,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4447895,Mazda 6 2.0 AT - 2015,539000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"69,000 Km",Đen,Đen,4 cửa,5 chỗ,Xăng,Số tự động,FWD - Dẫn động cầu trước
Mã: 4448830,Toyota Fortuner 2.4G 4x2 MT - 2017,888000000,Nhập khẩu,Xe đã dùng,SUV,"96,000 Km",Bạc,Nâu,5 cửa,8 chỗ,Dầu2.4L,Số tay,RFD - Dẫn động cầu sau
Mã: 3599311,Mercedes Benz E class E300 AMG - 2020,2530000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"13,000 Km",Trắng,Nâu,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 3819391,Isuzu Dmax LS 1.9L 4x2 MT - 2021,580000000,Nhập khẩu,Xe mới,Bán tải / Pickup,0 Km,Xanh,-,4 cửa,5 chỗ,Dầu1.9L,Số tay,RFD - Dẫn động cầu sau
Mã: 4346807,Mazda 3 1.5 AT - 2016,498000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"70,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4438354,Ford Ranger Wildtrak 2.0L 4x4 AT - 2019,920000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"40,000 Km",Vàng,Ghi,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
Mã: 4380000,Hyundai Elantra 2.0 AT - 2021,710000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"7,000 Km",Trắng,Kem,4 cửa,5 chỗ,Xăng2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4411184,Lexus RX 300 - 2021,3320000000,Nhập khẩu,Xe đã dùng,SUV,"10,000 Km",Đen,Nâu,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4389267,Mazda 3 1.6 AT - 2011,318000000,Nhập khẩu,Xe đã dùng,Hatchback,0 Km,Bạc,Đen,5 cửa,5 chỗ,Xăng1.6L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4395664,Hyundai SantaFe SLX - 2009,535000000,Nhập khẩu,Xe đã dùng,SUV,"135,322 Km",Bạc,Đen,5 cửa,7 chỗ,Dầu2.0L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4019483,Honda City L 1.5 AT - 2022,544000000,Lắp ráp trong nước,Xe mới,Sedan,0 Km,Trắng,Xám,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4238755,Mercedes Benz E class E200 - 2019,1790000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"31,000 Km",Trắng,Đen,4 cửa,5 chỗ,Xăng2.0L,Số tự động,RFD - Dẫn động cầu sau
Mã: 4034445,Lexus RX 300 - 2021,3240000000,Nhập khẩu,Xe mới,SUV,0 Km,Trắng,-,5 cửa,5 chỗ,Xăng2.0L,Số tự động,AWD - 4 bánh toàn thời gian
Mã: 4350675,Toyota Camry 2.4G - 2010,438000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"120,000 Km",Đen,Kem,4 cửa,5 chỗ,Xăng2.4L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4437034,Mazda 3 1.5L Luxury - 2021,656000000,Lắp ráp trong nước,Xe đã dùng,Sedan,"20,000 Km",Đỏ,Nâu,4 cửa,5 chỗ,Xăng1.5L,Số tự động,FWD - Dẫn động cầu trước
Mã: 4436937,Ford Ranger Wildtrak 2.0L 4x4 AT - 2021,920000000,Nhập khẩu,Xe đã dùng,Bán tải / Pickup,"20,000 Km",Đen,Đen,4 cửa,5 chỗ,Dầu2.0L,Số tự động,4WD - Dẫn động 4 bánh
